1515931546|Sonntag|14|Jänner|2018|13:05:46.832518|BOT|0,601709|0,244200|-0,699389|3,516520|1,426411|-4,088287|39,085111|14,825394
1515931546|Sonntag|14|Jänner|2018|13:05:46.933203|BOT|0,609524|0,244200|-0,693529|3,562248|1,426411|-4,053970|39,658198|14,814571
1515931547|Sonntag|14|Jänner|2018|13:05:47.034158|BOT|0,613431|0,242247|-0,715018|3,585112|1,414997|-4,179805|39,095785|14,420365
1515931547|Sonntag|14|Jänner|2018|13:05:47.134369|BOT|0,599756|0,248107|-0,703297|3,505089|1,449238|-4,111165|38,806326|15,025538
1515931547|Sonntag|14|Jänner|2018|13:05:47.234622|BOT|0,603663|0,250061|-0,695482|3,527952|1,460652|-4,065408|39,241471|15,191367
1515931547|Sonntag|14|Jänner|2018|13:05:47.335719|BOT|0,601709|0,244200|-0,707204|3,516520|1,426411|-4,134045|38,807367|14,734727
1515931547|Sonntag|14|Jänner|2018|13:05:47.436072|BOT|0,607570|0,248107|-0,693529|3,550816|1,449238|-4,053970|39,517897|15,061007
1515931547|Sonntag|14|Jänner|2018|13:05:47.536861|BOT|0,611477|0,246154|-0,724786|3,573680|1,437824|-4,237010|38,619664|14,551752
1515931547|Sonntag|14|Jänner|2018|13:05:47.636987|BOT|0,605617|0,242247|-0,701343|3,539384|1,414997|-4,099726|39,221107|14,650719
1515931547|Sonntag|14|Jänner|2018|13:05:47.737117|BOT|0,609524|0,246154|-0,701343|3,562248|1,437824|-4,099726|39,353108|14,837471
1515931547|Sonntag|14|Jänner|2018|13:05:47.838135|BOT|0,611477|0,246154|-0,701343|3,573680|1,437824|-4,099726|39,443034|14,817917
1515931547|Sonntag|14|Jänner|2018|13:05:47.939225|BOT|0,605617|0,250061|-0,703297|3,539384|1,460652|-4,111165|39,054201|15,079073
1515931548|Sonntag|14|Jänner|2018|13:05:48.040290|BOT|0,611477|0,255922|-0,726740|3,573680|1,494894|-4,248452|38,436457|15,080615
1515931548|Sonntag|14|Jänner|2018|13:05:48.140880|BOT|0,611477|0,244200|-0,697436|3,573680|1,426411|-4,076847|39,607496|14,750036
1515931548|Sonntag|14|Jänner|2018|13:05:48.241281|BOT|0,605617|0,246154|-0,699389|3,539384|1,437824|-4,088287|39,242235|14,899327
1515931548|Sonntag|14|Jänner|2018|13:05:48.342060|BOT|0,603663|0,242247|-0,703297|3,527952|1,414997|-4,111165|39,060743|14,647605
1515931548|Sonntag|14|Jänner|2018|13:05:48.443085|BOT|0,611477|0,244200|-0,693529|3,573680|1,426411|-4,053970|39,748309|14,794797
1515931548|Sonntag|14|Jänner|2018|13:05:48.543618|BOT|0,617338|0,250061|-0,709158|3,607978|1,460652|-4,145485|39,385264|14,893640
1515931548|Sonntag|14|Jänner|2018|13:05:48.644178|BOT|0,599756|0,250061|-0,687668|3,505089|1,460652|-4,019654|39,339738|15,325620
1515931548|Sonntag|14|Jänner|2018|13:05:48.744909|BOT|0,611477|0,246154|-0,697436|3,573680|1,437824|-4,076847|39,582834|14,862833
1515931548|Sonntag|14|Jänner|2018|13:05:48.846020|BOT|0,595849|0,246154|-0,701343|3,482226|1,437824|-4,099726|38,717102|14,974741
1515931548|Sonntag|14|Jänner|2018|13:05:48.946442|BOT|0,609524|0,238339|-0,695482|3,562248|1,392170|-4,065408|39,661180|14,452110
1515931549|Sonntag|14|Jänner|2018|13:05:49.047383|BOT|0,601709|0,250061|-0,703297|3,516520|1,460652|-4,111165|38,872878|15,118637
1515931549|Sonntag|14|Jänner|2018|13:05:49.148221|BOT|0,601709|0,248107|-0,703297|3,516520|1,449238|-4,111165|38,897352|15,005869
1515931549|Sonntag|14|Jänner|2018|13:05:49.248913|BOT|0,605617|0,248107|-0,699389|3,539384|1,449238|-4,088287|39,217606|15,012257
1515931549|Sonntag|14|Jänner|2018|13:05:49.349433|BOT|0,601709|0,246154|-0,703297|3,516520|1,437824|-4,111165|38,921681|14,892983
1515931549|Sonntag|14|Jänner|2018|13:05:49.450114|BOT|0,607570|0,240293|-0,705250|3,550816|1,403584|-4,122605|39,195923|14,474244
1515931549|Sonntag|14|Jänner|2018|13:05:49.550235|BOT|0,607570|0,248107|-0,687668|3,550816|1,449238|-4,019654|39,729446|15,129926
1515931549|Sonntag|14|Jänner|2018|13:05:49.651319|BOT|0,607570|0,244200|-0,701343|3,550816|1,426411|-4,099726|39,287314|14,744282
1515931549|Sonntag|14|Jänner|2018|13:05:49.751727|BOT|0,607570|0,248107|-0,699389|3,550816|1,449238|-4,088287|39,308025|14,992450
1515931549|Sonntag|14|Jänner|2018|13:05:49.852452|BOT|0,603663|0,242247|-0,697436|3,527952|1,414997|-4,076847|39,270434|14,715048
1515931549|Sonntag|14|Jänner|2018|13:05:49.953529|BOT|0,607570|0,246154|-0,693529|3,550816|1,437824|-4,053970|39,542949|14,947745
1515931550|Sonntag|14|Jänner|2018|13:05:50.053634|BOT|0,593895|0,242247|-0,673993|3,470795|1,414997|-3,939590|39,666368|15,091767
